"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-07-23","7.83"," 1734","0.00","0.0","0.0","74","82","65",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-07-24","8.72"," 2338","0.00","0.0","0.0","75","87","63",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-07-25","13.20"," 1040","0.01","0.0","0.0","79","90","68",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-07-26","12.30"," 1255","0.00","0.0","0.0","81","93","68",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-07-27","12.30"," 1014","0.11","0.0","0.0","76","82","69",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-07-28","8.05"," 2354","0.10","0.0","0.0","78","90","66",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-07-29","10.29"," 2354","0.21","0.0","0.0","78","86","70",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-07-30","8.05"," 1404","0.00","0.0","0.0","76","85","67",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-07-31","6.26"," 1343","0.00","0.0","0.0","76","88","64",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-01","4.25"," 1821","0.00","0.0","0.0","78","90","66",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-02","7.61"," 1743","0.00","0.0","0.0","80","94","65",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-03","9.84"," 1446","0.00","0.0","0.0","84","98","70",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-04","12.75"," 1455","0.00","0.0","0.0","86","101","71",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-05","12.53"," 1229","0.00","0.0","0.0","87","100","74",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-06","12.08"," 1150","0.00","0.0","0.0","86","101","71",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-07","12.53"," 1518","0.00","0.0","0.0","88","101","74",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-08","12.30"," 1407","0.00","0.0","0.0","86","100","72",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-09","10.74"," 1546","0.00","0.0","0.0","84","98","70",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-10","7.61"," 1034","0.00","0.0","0.0","86","99","73",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-11","7.61"," 1618","0.00","0.0","0.0","87","101","72",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-12","8.95"," 1832","0.00","0.0","0.0","86","101","71",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-13","9.40"," 1540","0.00","0.0","0.0","86","100","71",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-14","10.29"," 1520","0.00","0.0","0.0","82","98","65",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-15","8.95"," 1305","0.00","0.0","0.0","84","100","67",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-16","9.62"," 1513","0.00","0.0","0.0","86","100","71",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-17","10.29"," 1424","0.00","0.0","0.0","88","104","72",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-18","10.96"," 0702","0.00","0.0","0.0","82","91","72",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-19","11.41"," 1231","0.00","0.0","0.0","86","104","68",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-20","12.75"," 1246","0.00","0.0","0.0","87","102","72",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-21","10.29"," 1514","0.00","0.0","0.0","84","101","67",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-22","10.07"," 1351","0.00","0.0","0.0","86","100","72",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-23","8.95"," 1242","0.00","0.0","0.0","86","100","72",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-24","7.83"," 1304","0.00","0.0","0.0","86","100","71",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-25","8.72"," 1518","0.00","0.0","0.0","86","102","70",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-26","11.41"," 1354","0.00","0.0","0.0","89","104","73",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-27","11.18"," 0941","0.00","0.0","0.0","88","104","72",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-28","11.18"," 1033","0.00","0.0","0.0","87","103","71",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-29","9.40"," 1255","0.00","0.0","0.0","88","103","72",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-30","9.62"," 0954","0.00","0.0","0.0","87","103","71",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-08-31","11.18"," 1440","0.00","0.0","0.0","88","104","72",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-01","7.16"," 1540","0.00","0.0","0.0","91","106","75",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-02","8.50"," 1109","0.00","0.0","0.0","91","108","74",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-03","6.71"," 1550","0.00","0.0","0.0","91","108","74",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-04","9.84"," 0753","0.00","0.0","0.0","91","106","76",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-05","13.42"," 1035","0.00","0.0","0.0","86","97","75",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-06","10.96"," 0134","0.00","0.0","0.0","81","93","68",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-07","8.72"," 1413","0.00","0.0","0.0","79","93","64",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-08","9.40"," 1951","0.00","0.0","0.0","78","92","64",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-09","13.87"," 1258","0.00","0.0","0.0","81","94","68",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-10","14.99"," 1625","0.00","0.0","0.0","87","101","72",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-11","14.54"," 1504","0.00","0.0","0.0","90","105","75",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-12","10.74"," 2201","0.00","0.0","0.0","84","95","73",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-13","5.82"," 1615","0.00","0.0","0.0","81","95","67",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-14","10.51"," 2005","0.00","0.0","0.0","84","101","67",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-15","10.29"," 0952","0.00","0.0","0.0","77","88","65",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-16","8.50"," 0902","0.00","0.0","0.0","74","88","59",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-17","9.17"," 1540","0.00","0.0","0.0","72","89","54",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-18","11.86"," 1557","0.00","0.0","0.0","73","93","52",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-19","16.55"," 1541","0.00","0.0","0.0","78","97","58",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-20","17.45"," 0745","0.00","0.0","0.0","70","78","61",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-21","12.30"," 1610","0.00","0.0","0.0","69","85","53",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-22","18.34"," 1632","0.03","0.0","0.0","84","96","71",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-23","15.66"," 1827","0.85","0.0","0.0","68","80","56",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-24","18.79"," 2311","0.85","0.0","0.0","52","56","48",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-25","12.97"," 0126","0.00","0.0","0.0","54","64","44",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-26","4.70"," 1113","0.00","0.0","0.0","57","74","40",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-27","6.26"," 1050","0.00","0.0","0.0","62","79","45",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-28","5.37"," 1224","0.00","0.0","0.0","66","82","50",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-29","10.74"," 1424","0.00","0.0","0.0","66","82","50",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-09-30","14.09"," 1521","0.00","0.0","0.0","70","87","53",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-01","15.66"," 1255","0.00","0.0","0.0","76","91","60",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-02","14.54"," 1107","0.00","0.0","0.0","78","94","61",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-03","17.67"," 1049","0.00","0.0","0.0","82","95","69",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-04","9.17"," 2026","0.00","0.0","0.0","78","91","64",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-05","13.42"," 2347","0.00","0.0","0.0","68","80","56",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-06","17.90"," 0131","0.06","0.0","0.0","52","59","44",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-07","15.88"," 1342","0.00","0.0","0.0","49","56","42",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-08","8.95"," 1156","0.00","0.0","0.0","43","52","34",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-09","5.59"," 1328","0.00","0.0","0.0","44","59","28",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-10","11.63"," 1309","0.00","0.0","0.0","47","64","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-11","15.43"," 1339","0.00","0.0","0.0","60","73","47",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-12","15.43"," 1413","0.00","0.0","0.0","69","82","56",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-13","14.99"," 1309","0.06","0.0","0.0","72","80","63",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-14","10.74"," 1404","0.00","0.0","0.0","67","72","61",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-15","7.83"," 0808","1.40","0.0","0.0","66","71","61",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-16","7.83"," 0619","0.06","0.0","0.0","67","74","59",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-17","3.36"," 1446","0.00","0.0","0.0","63","75","51",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-18","2.68"," 1457","0.00","0.0","0.0","65","77","52",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-19","6.49"," 1559","0.00","0.0","0.0","63","78","48",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-20","9.62"," 1132","0.00","0.0","0.0","59","64","53",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-21","12.53"," 2027","0.42","0.0","0.0","61","63","58",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-22","12.53"," 1827","3.90","0.0","0.0","65","69","60",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-23","10.51"," 1101","0.90","0.0","0.0","67","72","61",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-24","12.97"," 1119","0.16","0.0","0.0","70","75","64",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-25","10.74"," 1844","0.86","0.0","0.0","62","66","58",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-26","9.40"," 1043","0.14","0.0","0.0","66","73","59",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-27","8.95"," 1919","0.08","0.0","0.0","69","76","61",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-28","13.87"," 2046","0.34","0.0","0.0","67","76","58",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-29","15.21"," 1458","0.01","0.0","0.0","64","74","54",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-30","10.29"," 1508","0.00","0.0","0.0","67","78","55",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-10-31","16.55"," 1605","0.00","0.0","0.0","70","76","63",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-01","14.32"," 0840","0.10","0.0","0.0","63","75","51",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-02","6.04"," 1426","0.00","0.0","0.0","60","73","46",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-03","9.62"," 2025","0.38","0.0","0.0","55","58","51",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-04","8.05"," 0731","0.01","0.0","0.0","53","55","51",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-05","12.75"," 1440","0.01","0.0","0.0","58","62","54",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-06","14.99"," 0931","0.35","0.0","0.0","49","59","38",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-07","9.62"," 2257","0.06","0.0","0.0","36","38","34",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-08","12.97"," 1224","0.72","0.0","0.0","34","36","31",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-09","9.40"," 0834","0.01","0.0","0.0","37","43","31",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-10","8.95"," 2037","0.00","0.0","0.0","42","53","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-11","13.65"," 1933","0.03","0.0","0.0","41","45","36",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-12","13.42"," 0840","0.00","0.0","0.0","37","45","29",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-13","10.74"," 1607","0.00","0.0","0.0","34","45","23",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-14","6.93"," 1339","0.00","0.0","0.0","36","49","23",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-15","14.99"," 1518","0.00","0.0","0.0","44","55","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-16","14.09"," 0942","0.00","0.0","0.0","38","45","31",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-17","6.71"," 0124","0.00","0.0","0.0","33","43","23",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-18","4.70"," 1219","0.00","0.0","0.0","38","48","28",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-19","6.26"," 1542","0.00","0.0","0.0","40","54","25",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-20","8.05"," 1014","0.00","0.0","0.0","35","45","25",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-21","12.53"," 1447","0.00","0.0","0.0","41","57","24",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-22","7.61"," 2340","0.15","0.0","0.0","42","53","31",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-23","10.07"," 2004","0.11","0.0","0.0","50","51","49",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-24","14.54"," 0705","0.86","0.0","0.0","46","49","43",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-25","10.07"," 1344","0.00","0.0","0.0","43","51","35",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-26","6.71"," 1429","0.00","0.0","0.0","43","56","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-27","6.71"," 0548","0.00","0.0","0.0","45","55","35",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-28","5.59"," 2244","0.00","0.0","0.0","46","59","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-29","8.28"," 0929","0.00","0.0","0.0","43","53","32",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-11-30","10.96"," 1031","0.00","0.0","0.0","40","53","27",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-01","17.00"," 1438","0.00","0.0","0.0","40","45","35",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-02","12.53"," 0015","0.00","0.0","0.0","34","38","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-03","6.71"," 1614","0.00","0.0","0.0","32","42","22",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-04","6.49"," 1323","0.00","0.0","0.0","38","50","25",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-05","7.83"," 1735","0.00","0.0","0.0","39","48","29",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-06","9.84"," 0915","0.03","0.0","0.0","34","42","26",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-07","10.51"," 1226","0.00","0.0","0.0","43","59","26",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-08","13.20"," 0914","0.00","0.0","0.0","44","53","34",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-09","8.95"," 1625","0.00","0.0","0.0","41","52","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-10","8.72"," 1955","0.00","0.0","0.0","38","50","26",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-11","20.80"," 1333","0.00","0.0","0.0","20","26","14",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-12","8.72"," 0054","0.59","1.0","1.0","15","19","11",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-13","6.26"," 1606","0.43","1.0","2.0","25","30","19",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-14","6.26"," 2128","0.00","0.0","2.0","24","32","15",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-15","12.75"," 0524","0.00","0.0","1.0","33","37","29",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-16","19.91"," 0732","0.00","0.0","1.0","29","37","21",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-17","13.87"," 2254","0.00","0.0","1.0","26","34","17",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-18","17.00"," 1114","0.00","0.0","0.0","34","42","26",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-19","9.84"," 0104","0.00","0.0","0.0","28","36","20",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-20","17.22"," 1641","0.00","0.0","0.0","37","48","26",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-21","8.05"," 0827","0.00","0.0","0.0","28","35","21",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-22","14.76"," 1500","0.00","0.0","0.0","29","41","17",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-23","10.74"," 0157","0.00","0.0","0.0","39","49","28",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-24","12.30"," 1236","0.00","0.0","0.0","25","32","18",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-25","11.18"," 1937","0.23","0.0","0.0","25","28","21",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-26","13.87"," 0313","0.80","2.7","1.0","24","27","21",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-27","9.40"," 0556","0.00","0.0","3.0","26","29","22",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-28","3.80"," 1634","0.00","0.0","3.0","28","37","18",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-29","9.40"," 1306","0.00","0.0","2.0","29","36","21",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-30","5.82"," 1040","0.00","0.0","1.0","24","31","17",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2000-12-31","8.50"," 0608","0.22","3.5","1.0","21","26","16",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-01","3.58"," 1235","0.00","0.0","4.0","22","25","18",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-02","6.49"," 1400","0.00","0.0","4.0","21","27","14",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-03","8.95"," 1536","0.00","0.0","2.0","27","39","14",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-04","6.49"," 1758","0.00","0.0","2.0","36","48","24",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-05","7.83"," 0639","0.00","0.0","1.0","40","49","31",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-06","9.40"," 1023","0.00","0.0","0.0","45","60","29",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-07","11.86"," 1221","0.00","0.0","0.0","38","45","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-08","5.82"," 1346","0.00","0.0","0.0","39","52","25",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-09","10.29"," 1027","0.00","0.0","0.0","42","52","31",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-10","13.20"," 0940","0.26","0.0","0.0","37","41","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-11","6.71"," 1033","0.00","0.0","0.0","37","44","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-12","9.62"," 2258","0.00","0.0","0.0","35","42","28",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-13","18.57"," 1635","0.00","0.0","0.0","47","57","37",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-14","10.74"," 1258","0.00","0.0","0.0","41","49","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-15","4.70"," 1846","0.00","0.0","0.0","40","51","28",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-16","12.30"," 2029","0.03","0.3","0.0","35","39","31",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-17","14.54"," 0108","0.24","3.1","3.0","31","32","29",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-18","11.18"," 1744","0.00","0.0","2.0","35","42","27",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2001-01-19","17.67"," 1137","0.00","0.0","0.0","26","31","20",,
