EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10104537,OKLAHOMA CO., ,07/20/1992,1703,Thunderstorm Wind,65, ,0,0,0,0,OK,PST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,07/20/1992,1703,35.48,-97.53, , ,"","",451
10155744,OKLAHOMA CO., ,07/30/1992,1725,Hail,1.75, ,0,0,0,0,OK,CST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,07/30/1992,1725,35.37,-97.38, , ,"","",452
10155746,OKLAHOMA CO., ,07/30/1992,1759,Hail,1.00, ,0,0,0,0,OK,CST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,07/30/1992,1759,35.48,-97.53, , ,"","",453
10155750,OKLAHOMA CO., ,07/30/1992,1810,Hail,1.50, ,0,0,0,0,OK,CST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,07/30/1992,1810,35.50,-97.27, , ,"","",454
10104550,OKLAHOMA CO., ,07/30/1992,1835,Thunderstorm Wind,0, ,0,0,0,0,OK,PST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,07/30/1992,1835,35.48,-97.53, , ,"","",455
10104571,OKLAHOMA CO., ,08/05/1992,615,Thunderstorm Wind,0, ,0,0,0,0,OK,PST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,08/05/1992,615,35.48,-97.53, , ,"","",456
10102617,OKLAHOMA CO., ,09/05/1992,2251,Thunderstorm Wind,0, ,0,0,0,0,OK,PST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,09/05/1992,2251,35.65,-97.63, , ,"","",457
10102619,OKLAHOMA CO., ,09/05/1992,2319,Thunderstorm Wind,52, ,0,0,0,0,OK,PST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,09/05/1992,2319,35.48,-97.53, , ,"","",458
10102620,OKLAHOMA CO., ,09/05/1992,2329,Thunderstorm Wind,52, ,0,0,0,0,OK,PST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,09/05/1992,2329,35.67,-97.48, , ,"","",459
10154737,OKLAHOMA CO., ,09/06/1992,9,Hail,1.25, ,0,0,0,0,OK,CST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,09/06/1992,9,35.42,-97.38, , ,"","",460
10154741,OKLAHOMA CO., ,09/06/1992,252,Hail,1.00, ,0,0,0,0,OK,CST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,09/06/1992,252,35.48,-97.53, , ,"","",461
10154742,OKLAHOMA CO., ,09/06/1992,309,Hail,3.50, ,0,0,0,0,OK,CST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,09/06/1992,309,35.48,-97.53, , ,"","",462
10154744,OKLAHOMA CO., ,09/06/1992,332,Hail,2.75, ,0,0,0,0,OK,CST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,09/06/1992,332,35.48,-97.53, , ,"","",463
10104741,OKLAHOMA CO., ,09/20/1992,1924,Thunderstorm Wind,53, ,0,0,0,0,OK,PST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,09/20/1992,1924,35.48,-97.53, , ,"","",464
10104977,OKLAHOMA CO., ,10/07/1992,1530,Thunderstorm Wind,0, ,0,0,0,0,OK,PST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,10/07/1992,1530,35.45,-97.45, , ,"","",465
10157116,OKLAHOMA CO., ,10/31/1992,2016,Hail,1.00, ,0,0,0,0,OK,CST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,10/31/1992,2016,35.48,-97.53, , ,"","",466
10157124,OKLAHOMA CO., ,10/31/1992,2103,Hail,1.00, ,0,0,0,0,OK,CST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,10/31/1992,2103,35.48,-97.53, , ,"","",467
10104989,OKLAHOMA CO., ,10/31/1992,2135,Thunderstorm Wind,50, ,0,0,0,0,OK,PST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,10/31/1992,2135,35.48,-97.53, , ,"","",468
10154847,OKLAHOMA CO., ,11/11/1992,1313,Hail,.75, ,0,0,0,0,OK,CST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,11/11/1992,1313,35.57,-97.28, , ,"","",469
10154848,OKLAHOMA CO., ,11/11/1992,1330,Hail,.88, ,0,0,0,0,OK,CST, , ,C,109,OKC,0,0, , ,0,0,0, ,0, , ,11/11/1992,1330,35.67,-97.20, , ,"","",470
10340846,OKLAHOMA CO.,Oklahoma City,05/07/1993,2200,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,05/07/1993,2200, , , , ,"  ","",471
10340847,OKLAHOMA CO.,SW Oklahoma City,05/07/1993,2200,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,05/07/1993,2205, , , , ,"  ","",472
10340848,OKLAHOMA CO.,Bethany,05/07/1993,2205,Thunderstorm Wind,52, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,05/07/1993,2205, , , , ,"  ","",473
10340849,OKLAHOMA CO.,Luther,05/07/1993,2240,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,05/07/1993,2240, , , , ,"  ","",474
10340850,OKLAHOMA CO.,Edmond,05/07/1993,2245,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,4,E,0, , ,05/07/1993,2245, , , , ,"  ","",475
10340924,OKLAHOMA CO.,(PWA) Wiley Post,05/07/1993,2251,Thunderstorm Wind,52, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,05/07/1993,2251, , , , ,"  ","",476
10340852,OKLAHOMA CO.,(OKC) Will Rogers,05/07/1993,2256,Thunderstorm Wind,50, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,05/07/1993,2256, , , , ,"  ","",477
10340853,OKLAHOMA CO.,SW Oklahoma City,05/08/1993,1448,Thunderstorm Wind,0, ,0,0,50000,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,05/08/1993,1448, , , , ,"  ","",478
10340854,OKLAHOMA CO.,SW Oklahoma City,05/08/1993,1450,Hail,.75, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,05/08/1993,1450, , , , ,"  ","",479
10340855,OKLAHOMA CO.,Nr The Village,05/08/1993,1455,Hail,.75, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,05/08/1993,1455, , , , ,"  ","",480
10340856,OKLAHOMA CO.,Oklahoma City,05/08/1993,1455,Hail,1.00, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,05/08/1993,1455, , , , ,"  ","",481
10340857,OKLAHOMA CO.,(OKC) Will Rogers,05/08/1993,1534,Hail,.75, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,05/08/1993,1534, , , , ,"  ","",482
10340858,OKLAHOMA CO.,(OKC) Will Rogers,05/08/1993,1549,Hail,.75, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,05/08/1993,1549, , , , ,"  ","",483
10340859,OKLAHOMA CO.,(OKC) Will Rogers,05/08/1993,1553,Hail,1.00, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,1,NW,0, , ,05/08/1993,1553, , , , ,"  ","",484
10340860,OKLAHOMA CO.,Will Rogers,05/08/1993,1603,Hail,1.00, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,05/08/1993,1603, , , , ,"  ","",485
10340861,OKLAHOMA CO.,(OKC) Will Rogers,05/08/1993,1622,Hail,.75, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,2,NE,0, , ,05/08/1993,1622, , , , ,"  ","",486
10340862,OKLAHOMA CO.,Oklahoma City,08/23/1993,1632,Hail,.75, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,08/23/1993,1632, , , , ,"  ","",487
10340863,OKLAHOMA CO.,SE Oklahoma City,08/23/1993,1722,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,08/23/1993,1722, , , , ,"  ","",488
10340864,OKLAHOMA CO.,NW Oklahoma City,08/30/1993,1640,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,08/30/1993,1640, , , , ,"  ","",489
10340865,OKLAHOMA CO.,SW Oklahoma City,08/30/1993,1640,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,08/30/1993,1640, , , , ,"  ","",490
10340866,OKLAHOMA CO.,N Oklahoma City,08/30/1993,1653,Thunderstorm Wind,50, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,08/30/1993,1653, , , , ,"  ","",491
10340867,OKLAHOMA CO.,Luther,08/30/1993,1715,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,08/30/1993,1715, , , , ,"  ","",492
10340868,OKLAHOMA CO.,The Village,09/19/1993,1920,Hail,.75, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,09/19/1993,1920, , , , ,"  ","",493
10340917,OKLAHOMA AND TEXAS CO.,Hooker,10/12/1993,1716,Hail,.75, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,2,E,0, , ,10/12/1993,1716, , , , ,"A vigorous upper level trough combined with a well defined dryline over the panhandles of Texas and Oklahoma and developed into an active severe weather.  The hail reports in Oklahoma were received by the Oklahoma Highway Patrol, the Hooker Police Department and a local TV Meteorologist. ","",494
10340918,OKLAHOMA AND TEXAS CO.,Hooker,10/12/1993,1720,Hail,1.00, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,10/12/1993,1720, , , , ,"A vigorous upper level trough combined with a well defined dryline over the panhandles of Texas and Oklahoma and developed into an active severe weather.  The hail reports in Oklahoma were received by the Oklahoma Highway Patrol, the Hooker Police Department and a local TV Meteorologist. ","",495
10340869,OKLAHOMA CO.,Choctaw,02/19/1994,1630,Hail,.88, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,8,SSE,0, , ,02/19/1994,1630, , , , ,"  ","",496
10340870,OKLAHOMA CO.,Newalla,02/19/1994,1635,Thunderstorm Wind,0, ,0,0,50000,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,02/19/1994,1635, , , , ,"  ","",497
10340871,OKLAHOMA CO.,Harrah,02/19/1994,1636,Hail,.75, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,0, ,0, , ,02/19/1994,1636, , , , ,"  ","",498
10340873,OKLAHOMA CO.,Will Rogers Airport,03/07/1994,2206,Hail,.88, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,3,WNW,0, , ,03/07/1994,2206, , , , ,"  ","",499
10340872,OKLAHOMA CO.,Will Rogers Airport,03/07/1994,2206,Hail,1.00, ,0,0,0,0,OK,CST, , ,C,109, ,0,0, , ,0,0,2,WNW,0, , ,03/07/1994,2206, , , , ,"  ","",500
