time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
1986-09-22,21.4,15.0,28.3,0.0,0.0,302.0,14.4,40.7,1011.4,432.0
1986-09-23,15.4,12.2,18.9,3.0,0.0,225.0,13.3,37.1,1010.6,15.0
1986-09-24,12.9,7.8,16.7,5.8,0.0,219.0,22.0,66.6,1004.9,485.0
1986-09-25,13.1,5.6,20.6,0.0,0.0,205.0,16.6,46.4,1009.9,338.0
1986-09-26,15.8,9.4,22.8,0.0,0.0,208.0,16.2,42.5,1011.6,533.0
1986-09-27,16.1,6.1,25.0,0.0,0.0,,14.8,44.3,1012.8,719.0
1986-09-28,16.8,9.4,24.4,0.0,0.0,171.0,13.0,40.7,1009.5,481.0
1986-09-29,16.2,9.4,22.8,0.0,0.0,200.0,18.7,64.8,1007.9,634.0
1986-09-30,14.1,7.2,21.7,0.0,0.0,4.0,11.2,29.5,1011.7,712.0
1986-10-01,16.6,6.7,26.7,0.0,0.0,168.0,16.9,48.2,1007.7,688.0
1986-10-02,16.8,10.6,22.2,0.0,0.0,164.0,19.8,48.2,1002.4,374.0
1986-10-03,14.9,7.8,18.9,0.0,0.0,230.0,19.8,81.4,1007.9,357.0
1986-10-04,12.7,5.0,19.4,0.0,0.0,358.0,12.2,31.3,1017.8,480.0
1986-10-05,14.4,8.9,24.4,5.8,0.0,35.0,24.1,66.6,1016.2,487.0
1986-10-06,13.1,10.0,17.2,2.5,0.0,,15.5,55.4,1020.3,175.0
1986-10-07,15.0,10.6,20.6,0.0,0.0,,8.3,24.1,1017.1,521.0
1986-10-08,15.7,9.4,22.8,0.0,0.0,340.0,9.7,35.3,1015.4,609.0
1986-10-09,15.3,10.6,22.2,4.8,0.0,84.0,20.5,51.8,1017.6,463.0
1986-10-10,12.3,7.8,16.7,13.7,0.0,155.0,15.8,40.7,1012.1,160.0
1986-10-11,8.7,2.8,15.6,2.8,0.0,128.0,28.1,66.6,1008.9,190.0
1986-10-12,1.7,-0.6,3.3,8.1,76.0,78.0,23.4,68.4,1018.7,0.0
1986-10-13,4.6,0.0,10.0,0.0,0.0,275.0,12.2,31.3,1022.8,414.0
1986-10-14,8.6,1.1,17.2,0.0,0.0,358.0,9.7,27.7,1022.3,682.0
1986-10-15,11.0,3.3,19.4,0.0,0.0,,9.7,25.9,1023.5,601.0
1986-10-16,11.9,6.7,19.4,0.0,0.0,46.0,9.0,27.7,1022.0,446.0
1986-10-17,12.1,5.0,20.0,0.0,0.0,,9.7,20.5,1017.9,623.0
1986-10-18,13.8,6.1,23.3,0.0,0.0,137.0,14.4,48.2,1014.4,569.0
1986-10-19,15.1,11.1,21.7,0.0,0.0,93.0,22.7,55.4,1013.3,233.0
1986-10-20,15.3,7.8,20.6,1.3,0.0,172.0,15.8,51.8,1013.3,429.0
1986-10-21,11.7,6.1,17.2,0.0,0.0,308.0,11.2,33.5,1013.3,663.0
1986-10-22,10.2,1.1,17.2,0.0,0.0,316.0,11.2,24.1,1014.6,491.0
1986-10-23,12.8,5.6,19.4,0.0,0.0,41.0,18.0,44.3,1016.1,521.0
1986-10-24,12.4,6.1,18.9,0.0,0.0,326.0,9.4,33.5,1018.4,573.0
1986-10-25,11.3,4.4,18.3,0.0,0.0,,10.4,27.7,1018.3,659.0
1986-10-26,11.1,4.4,18.9,0.0,0.0,355.0,8.6,20.5,1020.7,657.0
1986-10-27,11.4,4.4,20.0,0.0,0.0,308.0,9.7,24.1,1021.1,504.0
1986-10-28,13.0,3.9,22.2,0.0,0.0,,9.4,40.7,1021.1,653.0
1986-10-29,13.9,8.3,18.3,0.0,0.0,,13.0,50.0,1022.7,289.0
1986-10-30,11.7,3.3,20.0,0.0,0.0,,9.0,25.9,1017.5,526.0
1986-10-31,13.8,5.6,22.8,0.0,0.0,140.0,16.6,55.4,1012.2,582.0
1986-11-01,11.5,5.6,15.0,0.5,0.0,90.0,37.8,64.8,1015.9,202.0
1986-11-02,5.3,3.9,6.1,12.7,0.0,83.0,31.0,64.8,1023.5,0.0
1986-11-03,6.3,3.3,11.7,2.3,0.0,84.0,23.8,74.2,1015.8,86.0
1986-11-04,4.8,1.7,8.9,6.4,0.0,,10.1,53.6,1019.7,17.0
1986-11-05,5.7,0.0,13.3,0.0,0.0,,6.5,20.5,1019.4,638.0
1986-11-06,7.6,0.6,15.6,0.3,0.0,170.0,16.6,70.2,1009.0,573.0
1986-11-07,5.0,1.7,8.3,1.0,0.0,230.0,23.0,66.6,1009.4,487.0
1986-11-08,4.8,-2.2,10.6,0.0,0.0,257.0,20.9,51.8,1019.3,631.0
1986-11-09,3.2,-5.0,10.0,0.0,0.0,,7.6,20.5,1024.9,630.0
1986-11-10,4.4,-2.8,12.2,0.0,0.0,346.0,14.8,50.0,1021.3,557.0
1986-11-11,4.4,-5.0,12.2,0.0,0.0,,7.6,24.1,1023.5,604.0
1986-11-12,3.5,-2.8,12.2,0.0,0.0,56.0,24.1,66.6,1024.4,562.0
1986-11-13,-1.9,-5.0,0.0,0.8,0.0,,8.3,40.7,1030.7,0.0
1986-11-14,1.7,-0.6,5.6,0.0,0.0,181.0,9.0,20.5,1025.2,135.0
1986-11-15,4.3,0.6,11.7,0.0,0.0,,6.8,18.4,1022.3,233.0
1986-11-16,8.2,1.7,16.7,0.0,0.0,,7.6,25.9,1017.8,192.0
1986-11-17,10.0,2.2,17.8,0.0,0.0,,7.6,51.8,1015.2,484.0
1986-11-18,9.4,4.4,14.4,1.8,0.0,,10.8,33.5,1016.1,12.0
1986-11-19,10.7,5.6,15.0,0.0,0.0,278.0,16.6,44.3,1011.9,506.0
1986-11-20,7.2,2.2,13.9,0.0,0.0,,7.2,22.3,1020.3,612.0
1986-11-21,7.4,1.1,15.0,0.0,0.0,,8.3,22.3,1015.9,611.0
1986-11-22,6.3,2.8,14.4,5.1,0.0,160.0,14.8,48.2,1011.5,302.0
1986-11-23,2.0,-1.7,4.4,2.0,0.0,67.0,13.3,38.9,1022.1,0.0
1986-11-24,1.5,-4.4,8.9,0.0,0.0,,9.0,22.3,1022.6,591.0
1986-11-25,3.9,-3.3,10.6,0.0,0.0,,17.3,88.9,1014.6,581.0
1986-11-26,3.2,-1.7,6.7,0.0,0.0,117.0,22.3,79.6,1020.9,299.0
1986-11-27,3.4,-3.3,10.0,0.0,0.0,,12.2,31.3,1026.1,542.0
1986-11-28,4.6,-2.8,13.3,0.0,0.0,,8.3,22.3,1024.7,569.0
1986-11-29,5.7,-2.2,14.4,0.0,0.0,,10.4,35.3,1017.3,471.0
1986-11-30,5.4,-0.6,10.0,0.0,0.0,301.0,23.4,59.0,1013.4,379.0
1986-12-01,3.6,-2.2,10.0,0.0,0.0,339.0,12.2,31.3,1020.5,599.0
1986-12-02,3.9,-4.4,12.2,0.0,0.0,309.0,7.9,20.5,1022.0,531.0
1986-12-03,3.9,-4.4,12.8,0.0,0.0,,7.6,22.3,1021.1,590.0
1986-12-04,5.1,-2.8,12.8,0.0,0.0,13.0,10.1,25.9,1022.8,202.0
1986-12-05,5.4,0.0,12.2,0.0,0.0,,10.4,24.1,1020.9,114.0
1986-12-06,5.8,3.9,7.2,5.6,0.0,,7.6,18.4,1013.7,0.0
1986-12-07,6.1,3.3,10.6,1.0,0.0,,6.8,25.9,1012.7,98.0
1986-12-08,4.1,2.2,7.2,2.0,0.0,280.0,11.9,37.1,1011.8,77.0
1986-12-09,2.4,-3.3,7.8,0.5,0.0,130.0,20.5,64.8,1015.1,143.0
1986-12-10,-4.3,-7.2,-1.1,0.0,0.0,82.0,27.4,64.8,1020.9,295.0
1986-12-11,-3.5,-9.4,3.9,0.0,0.0,,6.1,27.7,1023.2,591.0
1986-12-12,-1.3,-8.3,6.7,0.0,0.0,,5.8,13.0,1026.7,590.0
1986-12-13,0.1,-7.2,8.3,0.0,0.0,,6.8,14.8,1024.8,589.0
1986-12-14,0.9,-6.7,9.4,0.0,0.0,,6.5,14.8,1022.8,584.0
1986-12-15,2.1,-6.7,10.6,0.0,0.0,,8.6,20.5,1024.0,571.0
1986-12-16,3.3,0.6,7.8,0.0,0.0,,7.2,22.3,1021.9,27.0
1986-12-17,2.9,1.1,7.2,0.0,0.0,68.0,22.3,59.0,1019.6,16.0
1986-12-18,1.4,-0.6,3.9,0.0,0.0,131.0,12.6,40.7,1021.9,49.0
1986-12-19,1.6,-4.4,8.3,0.0,0.0,,7.6,25.9,1019.4,525.0
1986-12-20,2.1,-2.8,8.3,0.8,0.0,,10.1,42.5,1018.8,444.0
1986-12-21,3.6,2.2,6.1,0.3,0.0,75.0,22.3,51.8,1021.0,0.0
1986-12-22,2.8,-1.1,7.2,0.0,0.0,,10.1,48.2,1022.8,262.0
1986-12-23,1.6,-5.6,8.3,0.0,0.0,,7.9,24.1,1018.1,480.0
1986-12-24,2.0,0.0,3.3,1.0,0.0,144.0,10.1,27.7,1014.9,25.0
1986-12-25,1.8,-1.7,6.7,0.0,0.0,,4.7,18.4,1018.5,378.0
1986-12-26,0.4,-5.6,6.7,0.0,0.0,,7.2,14.8,1022.3,533.0
1986-12-27,0.1,-4.4,6.7,0.0,0.0,,9.0,20.5,1020.7,516.0
1986-12-28,0.4,-5.0,7.2,0.0,0.0,,9.7,24.1,1021.7,508.0
1986-12-29,1.8,-4.4,9.4,0.0,0.0,346.0,13.7,31.3,1027.6,589.0
1986-12-30,1.8,-6.1,10.0,0.0,0.0,,7.6,22.3,1023.3,590.0
1986-12-31,1.2,-7.2,8.3,0.0,0.0,,7.6,16.6,1020.9,483.0
1987-01-01,0.6,-7.2,8.9,0.0,0.0,,8.3,18.4,1020.0,485.0
1987-01-02,3.0,-2.8,10.6,0.0,0.0,2.0,23.0,81.4,1014.7,554.0
1987-01-03,0.1,-5.6,6.7,0.0,0.0,,6.1,25.9,1025.8,545.0
1987-01-04,1.8,-6.1,11.1,0.0,0.0,,7.9,27.7,1020.0,533.0
1987-01-05,4.1,-1.1,10.6,0.0,0.0,188.0,17.6,103.7,1010.6,242.0
1987-01-06,2.8,-2.2,8.9,0.0,0.0,,7.6,27.7,1017.0,499.0
1987-01-07,2.5,-3.9,10.0,0.0,0.0,168.0,13.0,44.3,1016.5,341.0
1987-01-08,0.3,-4.4,6.1,0.0,0.0,326.0,17.6,38.9,1016.4,312.0
1987-01-09,-1.4,-5.0,3.3,0.0,0.0,338.0,21.6,50.0,1022.1,565.0
1987-01-10,-1.4,-9.4,7.2,0.0,0.0,352.0,11.5,29.5,1026.6,598.0
1987-01-11,0.4,-9.4,9.4,0.0,0.0,354.0,10.1,24.1,1029.0,599.0
1987-01-12,3.6,-3.3,13.9,0.0,0.0,350.0,12.2,33.5,1025.4,600.0
1987-01-13,4.8,-5.6,14.4,0.0,0.0,353.0,8.6,24.1,1016.8,596.0
1987-01-14,3.7,-3.3,10.6,0.0,0.0,,6.5,48.2,1012.1,462.0
1987-01-15,-0.2,-2.2,5.0,0.3,0.0,91.0,47.9,90.7,1007.1,136.0
1987-01-16,-6.4,-8.9,-1.7,6.4,0.0,87.0,54.0,107.3,1008.4,0.0
1987-01-17,-7.3,-9.4,-5.0,5.3,76.0,94.0,21.2,61.2,1014.0,0.0
1987-01-18,-9.8,-16.1,-3.3,0.5,102.0,,5.8,16.6,1021.4,514.0
1987-01-19,-10.3,-17.8,-3.3,0.0,51.0,,9.0,27.7,1020.9,529.0
1987-01-20,-5.5,-11.1,-0.6,0.0,51.0,80.0,24.8,74.2,1023.2,512.0
1987-01-21,-6.1,-11.1,-1.1,0.0,25.0,337.0,15.1,37.1,1024.4,612.0
1987-01-22,-7.1,-13.3,0.6,0.0,25.0,,7.6,14.8,1027.1,610.0
1987-01-23,-4.5,-10.0,0.6,0.0,25.0,,7.2,18.4,1017.5,437.0
1987-01-24,-0.6,-7.2,6.7,0.0,25.0,345.0,9.7,24.1,1017.7,616.0
1987-01-25,1.7,-5.0,8.9,0.0,25.0,327.0,14.8,44.3,1026.1,578.0
1987-01-26,2.9,-3.9,9.4,0.0,0.0,,8.3,20.5,1028.6,586.0
1987-01-27,2.6,-5.0,11.7,0.0,0.0,223.0,7.6,18.4,1024.6,488.0
1987-01-28,5.2,-0.6,11.1,0.0,0.0,,11.9,37.1,1015.3,108.0
1987-01-29,6.2,0.6,11.7,0.0,0.0,328.0,11.5,33.5,1018.4,558.0
1987-01-30,4.9,-1.7,12.8,0.0,0.0,22.0,16.9,50.0,1019.2,535.0
1987-01-31,4.5,0.0,8.3,4.3,0.0,142.0,17.3,61.2,1008.5,35.0
1987-02-01,5.1,0.0,11.1,0.0,0.0,331.0,15.8,40.7,1016.2,522.0
1987-02-02,5.3,-2.8,14.4,0.0,0.0,117.0,8.6,20.5,1016.6,575.0
1987-02-03,6.1,-1.1,15.0,0.0,0.0,339.0,11.2,24.1,1013.8,254.0
1987-02-04,6.0,-0.6,13.3,0.0,0.0,,10.1,31.3,1014.8,161.0
1987-02-05,5.2,-2.2,10.6,0.0,0.0,342.0,13.0,31.3,1025.0,328.0
1987-02-06,4.0,-2.8,11.7,0.0,0.0,345.0,14.0,35.3,1031.6,638.0
1987-02-07,5.0,-2.2,14.4,0.0,0.0,,9.0,27.7,1030.5,640.0
1987-02-08,5.5,-4.4,15.0,0.0,0.0,,16.2,48.2,1025.3,455.0
1987-02-09,6.0,-1.1,13.3,0.0,0.0,,8.3,22.3,1021.2,488.0
1987-02-10,7.5,-1.7,16.1,0.0,0.0,,5.8,16.6,1018.7,355.0
1987-02-11,9.3,0.6,17.8,0.0,0.0,347.0,11.2,35.3,1018.3,514.0
1987-02-12,9.1,2.8,16.1,2.3,0.0,279.0,10.4,53.6,1018.3,324.0
1987-02-13,7.3,0.6,13.9,0.0,0.0,,9.4,33.5,1015.1,464.0
1987-02-14,7.0,3.9,9.4,0.0,0.0,274.0,31.3,74.2,1002.6,70.0
1987-02-15,4.7,-2.2,10.6,0.0,0.0,318.0,13.0,55.4,1010.7,426.0
1987-02-16,4.0,1.7,6.7,0.0,0.0,96.0,22.0,51.8,1007.3,20.0
1987-02-17,2.1,-1.1,6.7,1.5,0.0,,10.4,31.3,1015.3,18.0
1987-02-18,1.9,-1.1,7.2,1.5,0.0,,10.8,37.1,1011.5,109.0
1987-02-19,-0.4,-2.8,1.7,6.4,51.0,99.0,36.4,66.6,1009.7,67.0
1987-02-20,-1.7,-4.4,1.7,0.0,0.0,85.0,35.3,64.8,1019.6,333.0
1987-02-21,-3.0,-7.8,2.2,0.0,0.0,267.0,11.9,38.9,1018.3,619.0
1987-02-22,-1.7,-7.8,5.6,0.0,0.0,,7.9,22.3,1018.8,670.0
1987-02-23,0.9,-6.1,8.3,0.0,0.0,157.0,13.0,48.2,1007.0,456.0
1987-02-24,2.4,-5.6,9.4,0.0,0.0,154.0,22.7,57.2,1007.2,252.0
1987-02-25,5.7,0.0,12.2,0.0,0.0,171.0,27.7,72.0,1005.4,331.0
1987-02-26,3.5,-3.3,7.2,3.8,0.0,217.0,20.2,57.2,1005.2,327.0
1987-02-27,-0.6,-6.1,5.6,0.0,0.0,318.0,15.8,55.4,1011.0,443.0
1987-02-28,0.7,-5.0,7.8,0.0,0.0,338.0,20.9,53.6,1016.4,683.0
1987-03-01,2.2,-4.4,10.0,0.0,0.0,,7.6,18.4,1017.9,578.0
1987-03-02,5.7,-1.7,14.4,0.0,0.0,333.0,13.3,29.5,1017.5,546.0
1987-03-03,7.1,-1.1,16.7,0.0,0.0,342.0,13.0,35.3,1024.6,690.0
1987-03-04,7.9,-2.8,17.2,0.0,0.0,316.0,7.9,31.3,1028.6,691.0
1987-03-05,8.9,-0.6,18.3,0.0,0.0,333.0,10.4,20.5,1024.3,666.0
1987-03-06,9.7,0.6,20.0,0.0,0.0,,10.4,25.9,1018.1,690.0
1987-03-07,11.0,2.2,20.6,0.0,0.0,245.0,11.2,48.2,1011.6,625.0
1987-03-08,10.0,2.8,16.1,0.0,0.0,240.0,11.9,42.5,1009.6,380.0
1987-03-09,8.5,5.0,13.3,0.3,0.0,199.0,11.5,38.9,1012.7,37.0
1987-03-10,7.1,2.2,13.3,0.0,0.0,,15.1,53.6,1015.3,327.0
1987-03-11,7.2,-1.7,16.1,0.0,0.0,,13.7,46.4,1019.9,551.0
1987-03-12,9.3,1.1,17.2,0.0,0.0,289.0,10.8,31.3,1021.4,709.0
1987-03-13,11.6,1.7,21.7,0.0,0.0,,16.2,53.6,1014.1,658.0
1987-03-14,11.1,2.8,18.9,0.0,0.0,219.0,12.2,44.3,1007.2,689.0
1987-03-15,10.5,3.3,20.0,0.0,0.0,184.0,23.8,79.6,1001.1,124.0
1987-03-16,3.8,0.0,8.3,0.5,0.0,265.0,15.1,50.0,1001.9,313.0
1987-03-17,4.5,-3.3,11.1,0.0,0.0,322.0,22.7,64.8,1004.1,469.0
1987-03-18,9.1,0.6,17.8,0.0,0.0,,12.2,42.5,1005.3,695.0
1987-03-19,9.3,1.1,16.7,0.0,0.0,192.0,14.8,59.0,1002.9,195.0
1987-03-20,7.0,0.6,12.2,0.0,0.0,274.0,25.9,63.0,1006.9,542.0
1987-03-21,7.4,-3.9,16.7,0.0,0.0,225.0,15.8,46.4,1006.7,569.0
1987-03-22,3.8,-3.9,11.1,1.0,0.0,216.0,15.5,57.2,1000.1,13.0
1987-03-23,4.7,-3.9,11.7,0.0,0.0,328.0,23.0,50.0,1005.5,537.0
1987-03-24,4.7,-1.1,8.9,0.0,0.0,193.0,11.2,44.3,1005.2,237.0
1987-03-25,2.9,-1.7,7.8,0.0,0.0,94.0,24.1,50.0,1011.1,510.0
1987-03-26,6.2,-0.6,12.8,0.0,0.0,324.0,16.6,48.2,1012.5,585.0
1987-03-27,4.1,-2.8,11.7,0.0,0.0,304.0,22.3,79.6,1008.1,550.0
1987-03-28,1.6,-3.9,7.8,0.0,0.0,115.0,19.1,70.2,1012.1,325.0
1987-03-29,-2.8,-7.8,1.7,0.0,0.0,119.0,24.5,61.2,1020.0,232.0
1987-03-30,1.2,-9.4,11.1,0.0,0.0,278.0,10.8,42.5,1024.4,725.0
1987-03-31,7.3,-5.0,17.2,0.0,0.0,247.0,9.7,27.7,1020.0,752.0
1987-04-01,9.7,0.0,17.2,0.0,0.0,163.0,12.6,61.2,1014.0,334.0
1987-04-02,6.0,1.1,12.2,0.0,0.0,97.0,22.0,63.0,1019.5,674.0
1987-04-03,8.8,0.0,18.3,0.0,0.0,,15.5,46.4,1013.3,749.0
1987-04-04,4.2,0.6,8.9,12.7,0.0,90.0,35.3,81.4,1009.0,61.0
1987-04-05,4.3,1.7,8.3,0.3,0.0,67.0,23.8,50.0,1017.2,333.0
1987-04-06,5.1,1.7,10.0,0.0,0.0,89.0,15.1,38.9,1020.0,252.0
1987-04-07,6.2,-0.6,13.3,0.0,0.0,48.0,15.5,37.1,1021.1,618.0
1987-04-08,8.9,0.6,18.3,0.0,0.0,213.0,10.4,24.1,1018.4,748.0
1987-04-09,11.8,2.2,20.6,0.0,0.0,217.0,14.8,46.4,1013.0,572.0
1987-04-10,13.6,2.8,21.7,0.0,0.0,,16.9,59.0,1011.6,744.0
1987-04-11,14.5,2.8,23.9,0.0,0.0,251.0,17.3,53.6,1005.1,513.0
1987-04-12,10.0,3.9,16.1,12.4,0.0,286.0,21.2,70.2,1004.0,118.0
1987-04-13,8.3,2.2,15.0,0.0,0.0,330.0,22.0,46.4,1015.7,779.0
1987-04-14,11.5,1.7,21.7,0.0,0.0,311.0,10.1,33.5,1018.8,782.0
1987-04-15,15.7,3.3,26.1,0.0,0.0,,12.6,48.2,1015.6,784.0
1987-04-16,18.0,6.7,27.2,0.0,0.0,351.0,11.2,33.5,1013.0,776.0
1987-04-17,18.3,8.3,28.3,0.0,0.0,155.0,9.7,31.3,1007.8,706.0
1987-04-18,19.1,8.3,28.3,0.0,0.0,192.0,15.1,50.0,1004.2,665.0
1987-04-19,17.6,10.0,24.4,0.0,0.0,190.0,23.8,63.0,1004.8,419.0
1987-04-20,10.6,3.3,16.7,0.0,0.0,334.0,25.6,50.0,1018.8,735.0
1987-04-21,11.7,3.9,20.0,0.0,0.0,72.0,17.6,48.2,1022.9,765.0
1987-04-22,13.0,5.0,22.2,0.0,0.0,300.0,10.1,27.7,1019.5,748.0
1987-04-23,15.6,6.1,25.6,0.0,0.0,89.0,14.4,51.8,1016.1,796.0
1987-04-24,16.6,8.9,24.4,0.0,0.0,95.0,14.4,51.8,1016.7,751.0
1987-04-25,15.9,7.2,23.9,0.0,0.0,197.0,13.7,37.1,1019.0,702.0
1987-04-26,17.0,9.4,24.4,0.0,0.0,54.0,15.1,33.5,1020.0,696.0
1987-04-27,17.7,10.0,24.4,0.0,0.0,89.0,20.9,51.8,1020.9,750.0
1987-04-28,17.4,11.7,25.0,0.0,0.0,116.0,20.5,46.4,1019.8,603.0
1987-04-29,16.8,7.8,25.0,0.0,0.0,269.0,11.5,50.0,1014.5,789.0
1987-04-30,17.7,10.0,26.1,0.0,0.0,198.0,13.3,55.4,1009.3,616.0
1987-05-01,18.1,13.3,24.4,0.0,0.0,307.0,19.1,44.3,1006.7,540.0
1987-05-02,14.3,9.4,18.3,0.0,0.0,285.0,21.2,61.2,1005.2,463.0
1987-05-03,13.5,7.2,20.6,0.0,0.0,334.0,19.1,53.6,1009.0,434.0
1987-05-04,14.7,5.6,22.2,0.0,0.0,72.0,20.5,51.8,1014.6,651.0
1987-05-05,14.9,10.0,21.7,0.0,0.0,62.0,15.5,46.4,1018.1,377.0
1987-05-06,15.0,11.1,21.1,0.0,0.0,89.0,23.0,57.2,1021.4,440.0
1987-05-07,16.4,10.6,23.3,0.0,0.0,88.0,18.4,51.8,1021.3,750.0
1987-05-08,16.7,9.4,23.9,0.0,0.0,279.0,12.2,38.9,1019.0,827.0
1987-05-09,18.1,8.9,26.1,0.0,0.0,182.0,11.9,46.4,1013.3,830.0
1987-05-10,18.9,8.3,27.2,0.0,0.0,171.0,12.6,74.2,1009.5,787.0
1987-05-11,19.2,11.1,27.2,0.0,0.0,171.0,15.1,51.8,1010.7,748.0
1987-05-12,18.2,11.7,26.1,0.0,0.0,193.0,14.0,53.6,1011.9,575.0
1987-05-13,19.0,10.6,27.8,0.0,0.0,221.0,12.2,42.5,1010.8,680.0
1987-05-14,17.8,12.2,27.8,1.0,0.0,321.0,16.9,83.2,1013.0,328.0
1987-05-15,17.9,11.7,23.9,7.4,0.0,73.0,20.2,83.2,1015.9,390.0
1987-05-16,17.1,10.6,23.9,2.0,0.0,197.0,13.3,44.3,1013.2,641.0
1987-05-17,19.8,12.2,26.7,0.0,0.0,220.0,10.1,44.3,1008.2,759.0
1987-05-18,19.8,11.1,27.2,0.0,0.0,308.0,13.3,64.8,1007.6,639.0
1987-05-19,16.2,10.6,18.9,0.3,0.0,21.0,15.1,46.4,1005.1,0.0
1987-05-20,15.3,8.3,22.8,0.5,0.0,205.0,18.4,57.2,1008.4,596.0
1987-05-21,15.0,8.9,23.3,1.0,0.0,174.0,15.8,74.2,1013.2,630.0
1987-05-22,15.7,9.4,24.4,0.5,0.0,337.0,15.8,57.2,1015.6,495.0
1987-05-23,15.6,12.2,22.8,0.5,0.0,102.0,19.8,64.8,1014.6,260.0
1987-05-24,15.4,10.0,22.2,1.5,0.0,332.0,16.2,90.7,1010.6,588.0
1987-05-25,16.6,8.9,23.9,0.0,0.0,,16.2,97.9,1006.2,391.0
1987-05-26,18.2,12.8,24.4,0.0,0.0,206.0,25.2,61.2,1002.4,711.0
1987-05-27,15.1,5.0,23.3,0.0,0.0,194.0,10.8,42.5,1007.1,746.0
1987-05-28,16.3,10.0,22.2,0.0,0.0,219.0,14.8,61.2,1007.8,774.0
1987-05-29,16.7,8.3,24.4,0.0,0.0,308.0,12.6,57.2,1011.0,698.0
1987-05-30,18.7,10.6,26.1,0.0,0.0,320.0,14.4,42.5,1011.4,778.0
1987-05-31,20.1,11.7,28.3,0.0,0.0,187.0,10.1,29.5,1010.5,855.0
1987-06-01,22.0,11.7,31.1,0.0,0.0,239.0,18.0,57.2,1007.7,861.0
1987-06-02,22.6,12.8,31.1,0.0,0.0,5.0,21.2,63.0,1009.5,850.0
1987-06-03,19.8,14.4,25.6,0.0,0.0,87.0,29.5,76.0,1017.6,759.0
1987-06-04,18.9,12.8,26.1,0.0,0.0,102.0,18.4,38.9,1022.1,637.0
1987-06-05,20.9,11.7,27.8,0.0,0.0,173.0,17.3,40.7,1017.6,865.0
1987-06-06,21.1,13.9,27.8,0.0,0.0,183.0,15.1,44.3,1015.0,808.0
1987-06-07,19.9,15.0,28.3,1.5,0.0,155.0,16.2,50.0,1014.1,503.0
1987-06-08,16.5,13.9,20.0,0.8,0.0,,7.6,20.5,1015.4,44.0
1987-06-09,19.4,12.2,27.8,0.0,0.0,,10.8,63.0,1012.5,576.0
1987-06-10,21.8,13.9,30.0,0.3,0.0,122.0,10.8,64.8,1010.3,805.0
1987-06-11,23.4,14.4,31.7,0.0,0.0,,11.2,42.5,1010.4,808.0
1987-06-12,23.7,14.4,32.2,0.0,0.0,104.0,14.4,46.4,1014.4,776.0
1987-06-13,24.4,15.6,33.3,0.0,0.0,0.0,13.0,46.4,1015.9,708.0
1987-06-14,25.7,17.2,33.9,0.0,0.0,236.0,13.7,40.7,1013.4,736.0
1987-06-15,23.7,17.2,32.2,0.0,0.0,178.0,12.6,70.2,1011.6,508.0
1987-06-16,25.1,16.7,32.8,0.0,0.0,,10.4,51.8,1009.8,797.0
1987-06-17,25.3,12.8,33.3,0.0,0.0,,9.7,38.9,1010.0,871.0
1987-06-18,24.8,13.9,33.9,0.0,0.0,,9.0,42.5,1010.6,748.0
1987-06-19,24.6,13.3,32.2,0.0,0.0,210.0,11.2,33.5,1008.3,850.0
1987-06-20,24.1,13.3,33.3,0.0,0.0,,10.4,37.1,1005.9,783.0
1987-06-21,23.7,13.9,32.2,0.0,0.0,310.0,11.9,59.0,1005.5,758.0
1987-06-22,24.6,13.3,33.9,0.0,0.0,,11.5,44.3,1006.4,871.0
1987-06-23,26.3,15.0,34.4,0.0,0.0,,11.5,35.3,1008.6,871.0
1987-06-24,27.4,16.7,36.7,0.0,0.0,235.0,14.4,53.6,1010.1,825.0
1987-06-25,25.4,17.8,33.9,0.0,0.0,105.0,24.1,64.8,1012.5,706.0
1987-06-26,23.0,15.6,31.1,0.0,0.0,191.0,15.8,51.8,1014.7,584.0
1987-06-27,23.2,15.0,32.8,0.3,0.0,276.0,17.6,53.6,1013.7,691.0
1987-06-28,22.0,16.1,30.6,0.3,0.0,263.0,13.7,53.6,1010.8,430.0
1987-06-29,22.8,12.8,31.1,0.3,0.0,358.0,15.1,77.8,1009.5,789.0
1987-06-30,24.1,16.7,32.8,0.0,0.0,88.0,15.1,59.0,1010.8,818.0
1987-07-01,26.1,18.3,33.9,0.0,0.0,148.0,15.8,44.3,1010.2,729.0
1987-07-02,26.2,16.1,35.6,0.0,0.0,288.0,10.1,37.1,1009.0,868.0
1987-07-03,26.1,14.4,35.6,0.0,0.0,212.0,13.3,38.9,1007.4,867.0
1987-07-04,25.9,15.6,35.0,0.0,0.0,256.0,22.3,63.0,1006.3,867.0
1987-07-05,25.6,14.4,33.9,0.0,0.0,195.0,12.2,38.9,1007.3,866.0
1987-07-06,25.6,13.9,34.4,0.0,0.0,188.0,10.4,35.3,1006.9,866.0
1987-07-07,26.2,15.6,35.0,0.0,0.0,193.0,10.8,31.3,1006.7,819.0
1987-07-08,27.3,18.9,35.0,0.0,0.0,118.0,17.6,55.4,1006.2,864.0
1987-07-09,27.1,18.3,35.0,0.0,0.0,203.0,10.8,50.0,1006.8,695.0
1987-07-10,27.3,19.4,34.4,0.0,0.0,200.0,15.1,64.8,1006.5,704.0
1987-07-11,26.5,16.1,33.9,0.0,0.0,230.0,14.8,50.0,1007.6,812.0
